Obs,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
AGR97091020,-34.004,19.1075,1.57,36.73,458.79,0.16,0.45,3.73
AGR97101208,-33.72166667,18.928,3.84,37.94,516.8,0.22,0.42,3.4
SHR97110202,-34.08466667,20.0075,1.82,38.84,427.15,0.1,0.43,4.03
MCG97120605,-33.6,24.42583333,0.54,42.04,453.52,0.14,0.44,3.92
SHR97121404,-34.064,20.015,1.82,38.84,427.15,0.1,0.43,4.03
SHR97121406,-34.07116667,20.035,1.82,38.84,427.15,0.1,0.43,4.03
SHR97121408,-34.081,20.0495,1.82,38.84,427.15,0.1,0.43,4.03
SHR97121411,-34.07933333,20.07316667,1.82,38.84,427.15,0.1,0.43,4.03
SHR97121413,-34.07416667,20.135,1.82,38.84,427.15,0.1,0.43,4.03
AGR97121505,-34.08516667,20.00866667,1.82,38.84,427.15,0.1,0.43,4.03
RTS98040603,-33.53033333,20.62233333,0.23,37.73,300.59,0.03,0.43,4.14
AGR98040420,-33.81483333,22.11016667,4.23,35.73,305.86,0.03,0.41,4.22
AGR98042701,-33.95466667,19.17583333,1.57,36.73,458.79,0.16,0.45,3.73
MOO98042203,-33.36133333,22.101,0.71,40,390.23,0.05,0.45,3.94
AGR98061702,-33.284,25.11016667,2.58,42.57,511.52,0.16,0.41,3.06
AGR98061711,-33.284,25.09783333,2.58,42.57,511.52,0.16,0.41,3.06
AGR98091103,-34.49783333,19.7295,5.49,30.49,374.41,0.13,0.4,4.09
AGR98091105,-34.546,19.75266667,5.49,30.49,374.41,0.13,0.4,4.09
AGR98091803,-33.41483333,18.32533333,9.37,27.08,337.5,0.15,0.39,3.65
AGR98091805,-33.47066667,18.38433333,9.37,27.08,337.5,0.15,0.39,3.65
DJL98091805,-33.42166667,18.33333333,9.37,27.08,337.5,0.15,0.39,3.65
IVM98090404,-34.22616667,19.49783333,1.57,36.73,458.79,0.16,0.45,3.73
SHR98092701,-33.69266667,21.64166667,0.71,40,390.23,0.05,0.45,3.94
STU98091501,-34.47516667,19.80483333,5.49,30.49,374.41,0.13,0.4,4.09
IVM98091105,-34.56183333,19.78933333,5.49,30.49,374.41,0.13,0.4,4.09
AGR98102205,-33.27966667,20.53616667,0.23,37.73,300.59,0.03,0.43,4.14
AGR98102303,-33.41983333,21.39683333,0.3,39.56,374.41,0.05,0.41,4.09
WEL98060701,-34.14416667,18.42316667,11.12,25.9,374.41,0.22,0.34,3.64
WEL98081010,-33.9955,19.007,6.06,33.55,506.25,0.19,0.45,3.49
WEL98081011,-33.99683333,19.00966667,6.06,33.55,506.25,0.19,0.45,3.49
IVM98100906,-33.50983333,19.24133333,0.23,36.51,527.34,0.21,0.47,3.48
VCH98102201,-33.27633333,20.521,0.23,37.73,300.59,0.03,0.43,4.14
SHR98112801,-33.7405,19.88183333,-1.1,36.98,622.27,0.15,0.55,3.74
AGR98112514,-34.04416667,19.96666667,1.82,38.84,427.15,0.1,0.43,4.03
AGR98112515,-34.04233333,19.96866667,1.82,38.84,427.15,0.1,0.43,4.03
AGR98121713,-33.29466667,19.44516667,0.23,36.51,527.34,0.21,0.47,3.48
AGR99061304,-34.02166667,18.39583333,11.12,25.9,374.41,0.22,0.34,3.64
AGR99061601,-34.08966667,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
AGR99092405,-33.08033333,19.0975,-1.39,35.69,564.26,0.2,0.49,3.73
AGR99092407,-33.08516667,19.0995,-1.39,35.69,564.26,0.2,0.49,3.73
AGR99092902,-34.01766667,19.75266667,1.82,38.84,427.15,0.1,0.43,4.03
AGR99100101,-33.97883333,19.28166667,1.57,36.73,458.79,0.16,0.45,3.73
AGR99101002,-34.26916667,18.4645,10.17,24.48,474.61,0.22,0.42,3.61
WHE99102801,-33.95266667,18.97466667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY0050701,-34.0045,18.407,11.12,25.9,374.41,0.22,0.34,3.64
WELY0011302,-32.90633333,19.0725,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0081704,-32.97033333,19.0495,2.38,39.8,500.98,0.19,0.41,3.66
AGRY0082615,-33.74916667,19.84833333,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY0082625,-33.7505,19.89616667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY0082626,-33.7505,19.90133333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY0082631,-33.75133333,19.90533333,1.82,38.84,427.15,0.1,0.43,4.03
SHRY0080903,-33.96866667,19.56283333,1.57,36.73,458.79,0.16,0.45,3.73
SHRY0080908,-33.98966667,19.58983333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY0101516,-33.92116667,21.29566667,2.65,37.4,326.95,0.03,0.41,4.69
MCGY0092304,-32.32816667,19.21183333,-0.63,37.38,474.61,0.11,0.48,3.89
AGRY0103016,-31.646,19.142,-0.63,38.66,342.77,0.06,0.4,4.42
AGRY0103050,-31.77316667,19.12716667,0.27,39.82,363.87,0.04,0.42,4.05
AGRY0111124,-32.99366667,19.183,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0111217,-32.945,19.2145,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0101320,-34.10133333,21.86183333,4.23,35.73,305.86,0.03,0.41,4.22
AGRY0101321,-34.10133333,21.85666667,4.23,35.73,305.86,0.03,0.41,4.22
AGRY0101323,-34.10233333,21.84566667,4.23,35.73,305.86,0.03,0.41,4.22
AGRY0101324,-34.10233333,21.84083333,4.23,35.73,305.86,0.03,0.41,4.22
AGRY0101325,-34.10233333,21.83416667,4.23,35.73,305.86,0.03,0.41,4.22
MCGY0102201,-33.35916667,22.17416667,0.71,40,390.23,0.05,0.45,3.94
AGRY0110509,-34.20983333,19.45266667,1.57,36.73,458.79,0.16,0.45,3.73
WELY0060426,-33.32483333,22.03816667,0.71,40,390.23,0.05,0.45,3.94
WELY0060427,-33.3185,22.03766667,0.71,40,390.23,0.05,0.45,3.94
AGRY0112210,-32.8045,19.30266667,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0112220,-32.85366667,19.35533333,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0112303,-32.817,19.29683333,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0112305,-33.11133333,19.3705,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0112335,-33.038,19.43016667,-1.39,35.69,564.26,0.2,0.49,3.73
GEDY0112110,-32.9905,19.3005,-1.39,35.69,564.26,0.2,0.49,3.73
GEDY0112221,-32.918,19.36983333,-1.39,35.69,564.26,0.2,0.49,3.73
GEDY0112225,-32.91733333,19.265,-1.39,35.69,564.26,0.2,0.49,3.73
SHRY1012914,-33.78516667,20.833,2.62,36.51,290.04,0.03,0.41,4.58
GEDY0112205,-32.71983333,19.23066667,-0.63,37.38,474.61,0.11,0.48,3.89
SHRY0122815,-33.74866667,25.05433333,2.58,42.57,511.52,0.16,0.41,3.06
GEDY0112401,-33.05516667,19.3275,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY1102504,-34.30716667,18.81833333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY1111202,-33.9865,19.3855,1.57,36.73,458.79,0.16,0.45,3.73
AGRY1040905,-34.41433333,20.64783333,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1102015,-33.72433333,19.11716667,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2041915,-33.78383333,20.078,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2072905,-34.36266667,18.85183333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY2092301,-34.35266667,18.85933333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY2101203,-34.1105,18.428,11.12,25.9,374.41,0.22,0.34,3.64
AGRY3051804,-34.03916667,18.8745,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2092609,-34.3175,21.235,10.11,26.65,200.39,0.02,0.31,4.6
AGRY2092730,-34.03016667,21.901,4.23,35.73,305.86,0.03,0.41,4.22
AGRY2092747,-34.00766667,22.00266667,4.23,35.73,305.86,0.03,0.41,4.22
SHRY2111005,-33.47933333,19.07283333,0.23,36.51,527.34,0.21,0.47,3.48
SHRY2111006,-33.477,19.06816667,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2112142,-33.73916667,24.13916667,0.54,42.04,453.52,0.14,0.44,3.92
AGRY2112611,-34.16033333,19.0905,1.57,36.73,458.79,0.16,0.45,3.73
AGRY3102810,-34.05583333,20.1065,1.82,38.84,427.15,0.1,0.43,4.03
AGRY3102811,-34.055,20.1005,1.82,38.84,427.15,0.1,0.43,4.03
AGRY3102901,-34.0365,22.1875,7.26,30.83,348.05,0.08,0.43,2.07
AGRY3102903,-34.0415,22.19416667,7.26,30.83,348.05,0.08,0.43,2.07
AGRY3111329,-34.20683333,19.46,1.57,36.73,458.79,0.16,0.45,3.73
AGRY4102717,-33.522,18.54683333,3.84,37.94,516.8,0.22,0.42,3.4
AGRY4103101,-33.69416667,19.0745,0.23,36.51,527.34,0.21,0.47,3.48
AGRY5100101,-33.787,19.157,1.57,36.73,458.79,0.16,0.45,3.73
AGRY5122803,-32.14016667,19.0275,2.19,39.13,290.04,0.09,0.37,3.78
AGR92012309,-33.645,18.46383333,3.84,37.94,516.8,0.22,0.42,3.4
AGR92020405,-33.89466667,19.162,1.57,36.73,458.79,0.16,0.45,3.73
AGR92021907,-34.4005,19.25383333,6.87,29.51,363.87,0.14,0.41,3.67
APE92050901,-34.23383333,18.40583333,11.12,25.9,374.41,0.22,0.34,3.64
DOA92102308,-33.328,22.20516667,0.52,38.33,406.05,0.07,0.43,3.51
AGR92123004,-34.05716667,20.44916667,2.62,36.51,290.04,0.03,0.41,4.58
AGR92123006,-34.0545,20.4465,2.62,36.51,290.04,0.03,0.41,4.58
AGR93030203,-34.086,23.2425,6.64,31.46,369.14,0.1,0.43,1.43
AGR93030602,-33.677,19.87233333,-1.1,36.98,622.27,0.15,0.55,3.74
OGM93022802,-34.40466667,19.28333333,6.87,29.51,363.87,0.14,0.41,3.67
RAA93032902,-33.741,21.908,0.71,40,390.23,0.05,0.45,3.94
ASP94111515,-33.58866667,19.29933333,0.23,36.51,527.34,0.21,0.47,3.48
AGR95020505,-33.2865,19.2555,0.23,36.51,527.34,0.21,0.47,3.48
AGR95021803,-33.97716667,19.27,1.57,36.73,458.79,0.16,0.45,3.73
ASP95030216,-33.46083333,18.42316667,9.37,27.08,337.5,0.15,0.39,3.65
AGR95032108,-34.2045,18.45216667,6.06,33.55,506.25,0.19,0.45,3.49
AGR95040533,-34.40516667,19.363,6.87,29.51,363.87,0.14,0.41,3.67
AGR95041709,-33.95016667,18.435,11.12,25.9,374.41,0.22,0.34,3.64
CNR95083102,-34.33733333,18.46133333,10.17,24.48,474.61,0.22,0.42,3.61
AGR95112533,-33.65766667,19.114,0.23,36.51,527.34,0.21,0.47,3.48
AGR96021729,-34.1915,19.528,1.57,36.73,458.79,0.16,0.45,3.73
AGR96032201,-34.14466667,18.336,11.12,25.9,374.41,0.22,0.34,3.64
AGR96032206,-34.1545,18.336,11.12,25.9,374.41,0.22,0.34,3.64
AGR96041401,-34.14466667,18.3355,11.12,25.9,374.41,0.22,0.34,3.64
BMJ96062303,-33.8675,24.79833333,8.8,34.44,421.88,0.15,0.43,2.87
JCJ97020901,-33.905,24.2725,6.64,35.12,427.15,0.16,0.44,2.84
AGR97022613,-33.71083333,23.243,-0.79,38.52,516.8,0.11,0.48,3.55
MCG97030116,-33.76133333,24.0935,6.64,35.12,427.15,0.16,0.44,2.84
AGR97012902,-33.22833333,18.2575,7.66,32.31,316.41,0.18,0.3,3.52
AGR97012903,-33.235,18.278,7.66,32.31,316.41,0.18,0.3,3.52
AGR97012904,-33.218,18.2795,7.66,32.31,316.41,0.18,0.3,3.52
STU97030118,-34.42166667,20.63716667,8.98,29.13,237.3,0.02,0.37,4.33
DFJ97033102,-33.6525,24.65083333,0.54,42.04,453.52,0.14,0.44,3.92
AGR97032901,-34.269,18.46533333,10.17,24.48,474.61,0.22,0.42,3.61
AGR97032902,-34.27116667,18.46583333,10.17,24.48,474.61,0.22,0.42,3.61
AGR97031202,-33.7045,18.92833333,3.84,37.94,516.8,0.22,0.42,3.4
AGR97032108,-32.2315,19.14416667,0.27,39.82,363.87,0.04,0.42,4.05
AGR97032114,-32.21666667,19.11233333,0.27,39.82,363.87,0.04,0.42,4.05
AGR97040627,-31.82933333,18.71983333,2.19,39.13,290.04,0.09,0.37,3.78
BMJ97052501,-33.80966667,24.43,6.64,35.12,427.15,0.16,0.44,2.84
AGR97102512,-34.09316667,20.03616667,1.82,38.84,427.15,0.1,0.43,4.03
AGR97112302,-33.98466667,18.953,6.06,33.55,506.25,0.19,0.45,3.49
AGR97112303,-33.98783333,18.95666667,6.06,33.55,506.25,0.19,0.45,3.49
AGR97121411,-34.077,20.135,1.82,38.84,427.15,0.1,0.43,4.03
AGR98020406,-33.69733333,19.071,0.23,36.51,527.34,0.21,0.47,3.48
AGR98022401,-34.02933333,19.56133333,1.57,36.73,458.79,0.16,0.45,3.73
IVM98020402,-33.74766667,19.06983333,0.23,36.51,527.34,0.21,0.47,3.48
IVM98020404,-33.72483333,19.07416667,0.23,36.51,527.34,0.21,0.47,3.48
IVM98020405,-33.70983333,19.0715,0.23,36.51,527.34,0.21,0.47,3.48
WMP98030101,-34.429,20.70816667,8.98,29.13,237.3,0.02,0.37,4.33
AGR98032504,-33.35783333,19.10316667,0.23,36.51,527.34,0.21,0.47,3.48
AGR98020815,-34.3495,18.93016667,10.17,24.48,474.61,0.22,0.42,3.61
IVM98030101,-34.43033333,20.67583333,8.98,29.13,237.3,0.02,0.37,4.33
IVM98022609,-33.13383333,18.25866667,7.66,32.31,316.41,0.18,0.3,3.52
AGR98021501,-34.263,18.45916667,10.17,24.48,474.61,0.22,0.42,3.61
IVM98040606,-33.53783333,20.5955,0.23,37.73,300.59,0.03,0.43,4.14
STU98030101,-34.34766667,18.83333333,10.17,24.48,474.61,0.22,0.42,3.61
STU98030102,-34.35166667,18.845,10.17,24.48,474.61,0.22,0.42,3.61
STU98030202,-34.28816667,18.825,10.17,24.48,474.61,0.22,0.42,3.61
WEL98102502,-34.331,19.308,6.87,29.51,363.87,0.14,0.41,3.67
AGR98120501,-32.504,18.83433333,1.84,38.63,379.69,0.15,0.41,3.65
EAH99010503,-32.318,18.786,1.84,38.63,379.69,0.15,0.41,3.65
AGR99020608,-33.7735,19.04783333,6.06,33.55,506.25,0.19,0.45,3.49
AGR99032203,-33.9085,18.78066667,6.06,33.55,506.25,0.19,0.45,3.49
APE99030701,-34.05583333,18.8705,6.06,33.55,506.25,0.19,0.45,3.49
WEL99012710,-33.545,19.165,0.23,36.51,527.34,0.21,0.47,3.48
AGRY0010203,-33.73833333,19.1145,0.23,36.51,527.34,0.21,0.47,3.48
AGRY0011337,-34.447,19.61016667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY0011338,-34.443,19.61616667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY0011402,-34.43566667,19.56716667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY0011404,-34.43966667,19.57333333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY0011604,-33.98966667,18.4245,11.12,25.9,374.41,0.22,0.34,3.64
AGRY0012404,-33.56983333,18.58916667,3.84,37.94,516.8,0.22,0.42,3.4
MCGY0011306,-34.06016667,24.57016667,6.64,35.12,427.15,0.16,0.44,2.84
SHRY0012501,-32.15933333,19.0375,2.19,39.13,290.04,0.09,0.37,3.78
AGRY0021305,-34.00566667,18.35583333,11.12,25.9,374.41,0.22,0.34,3.64
AGRY0021313,-33.99916667,18.36666667,11.12,25.9,374.41,0.22,0.34,3.64
AGRY0030106,-32.96533333,19.04366667,2.38,39.8,500.98,0.19,0.41,3.66
AGRY0030114,-32.93783333,19.06766667,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0030908,-33.42066667,19.69716667,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY0030914,-33.475,19.52633333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY0030916,-33.50133333,19.529,0.23,36.51,527.34,0.21,0.47,3.48
MCGY0021901,-34.15,18.43516667,11.12,25.9,374.41,0.22,0.34,3.64
OUTY0051304,-33.81933333,22.315,7.26,30.83,348.05,0.08,0.43,2.07
AGRY0122819,-33.6365,24.76083333,2.58,42.57,511.52,0.16,0.41,3.06
GEDY0112308,-33.03416667,19.40866667,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY0122808,-33.84316667,24.91233333,8.8,34.44,421.88,0.15,0.43,2.87
AGRY1031101,-33.764,19.04783333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1030722,-34.0365,21.3995,2.65,37.4,326.95,0.03,0.41,4.69
AGRY1022810,-34.56216667,19.851,5.49,30.49,374.41,0.13,0.4,4.09
AGRY1022011,-33.44733333,19.22633333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1022511,-32.34466667,19.2145,-0.63,37.38,474.61,0.11,0.48,3.89
AGRY2022106,-34.56266667,19.51766667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY4031117,-33.55233333,19.164,0.23,36.51,527.34,0.21,0.47,3.48
AGRY3103132,-33.97383333,20.3635,2.62,36.51,290.04,0.03,0.41,4.58
AGRY4110609,-33.07516667,19.2725,-1.39,35.69,564.26,0.2,0.49,3.73
DOA93012103,-33.42066667,22.86933333,-0.79,38.52,516.8,0.11,0.48,3.55
VJK93020702,-33.93783333,20.70816667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93020502,-34.03666667,19.61166667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93020703,-34.045,19.63416667,1.57,36.73,458.79,0.16,0.45,3.73
DOA94011806,-33.43966667,21.03333333,0.3,39.56,374.41,0.05,0.41,4.09
DOA94020101,-33.841,21.85483333,4.23,35.73,305.86,0.03,0.41,4.22
DOA94020103,-33.84283333,21.85966667,4.23,35.73,305.86,0.03,0.41,4.22
DOA94030101,-33.682,22.76566667,0.52,38.33,406.05,0.07,0.43,3.51
DOA94030114,-33.65183333,22.66883333,0.52,38.33,406.05,0.07,0.43,3.51
ROO94122903,-33.60783333,21.44416667,0.3,39.56,374.41,0.05,0.41,4.09
ROO95011905,-33.455,21.32583333,0.3,39.56,374.41,0.05,0.41,4.09
TOW95013002,-33.44766667,21.33383333,0.3,39.56,374.41,0.05,0.41,4.09
ROO95020802,-33.44733333,21.36666667,0.3,39.56,374.41,0.05,0.41,4.09
NHE95011301,-34.4325,20.7355,8.98,29.13,237.3,0.02,0.37,4.33
RDF96030303,-34.00383333,20.98016667,2.65,37.4,326.95,0.03,0.41,4.69
AWA96032504,-33.76116667,23.143,6.64,31.46,369.14,0.1,0.43,1.43
LYM96032102,-33.63566667,19.107,0.23,36.51,527.34,0.21,0.47,3.48
DOA96031701,-33.995,20.443,2.62,36.51,290.04,0.03,0.41,4.58
SMR97011604,-33.86133333,19.14466667,1.57,36.73,458.79,0.16,0.45,3.73
SMR97011607,-33.85366667,19.14566667,1.57,36.73,458.79,0.16,0.45,3.73
SMR97012905,-33.23016667,18.26233333,7.66,32.31,316.41,0.18,0.3,3.52
CHE97012904,-33.2325,18.2675,7.66,32.31,316.41,0.18,0.3,3.52
LYM97011602,-33.841,19.11233333,1.57,36.73,458.79,0.16,0.45,3.73
LYM97011604,-33.854,19.137,1.57,36.73,458.79,0.16,0.45,3.73
SMR97022002,-34.26483333,19.2575,6.87,29.51,363.87,0.14,0.41,3.67
DOA97022608,-33.716,23.18716667,-0.79,38.52,516.8,0.11,0.48,3.55
DOA97030107,-34.059,23.007,6.64,31.46,369.14,0.1,0.43,1.43
LYM97032106,-32.21116667,19.08733333,0.27,39.82,363.87,0.04,0.42,4.05
DOA97031802,-33.74283333,24.2795,0.54,42.04,453.52,0.14,0.44,3.92
DOA97031809,-33.70816667,24.2855,0.54,42.04,453.52,0.14,0.44,3.92
DOA97031810,-33.71166667,24.28333333,0.54,42.04,453.52,0.14,0.44,3.92
DOA97031812,-33.71983333,24.2795,0.54,42.04,453.52,0.14,0.44,3.92
DOA97031814,-33.72516667,24.2575,0.54,42.04,453.52,0.14,0.44,3.92
DOA97031815,-33.7275,24.24566667,0.54,42.04,453.52,0.14,0.44,3.92
DOA97031816,-33.71666667,24.214,0.54,42.04,453.52,0.14,0.44,3.92
DOA97032006,-33.65266667,24.49833333,0.54,42.04,453.52,0.14,0.44,3.92
RDF97012602,-33.72283333,21.93583333,0.71,40,390.23,0.05,0.45,3.94
RDF97031605,-33.52516667,20.50566667,0.23,37.73,300.59,0.03,0.43,4.14
COH96111703,-32.759,18.77683333,2.38,39.8,500.98,0.19,0.41,3.66
NGF97113011,-34.61983333,19.94616667,5.49,30.49,374.41,0.13,0.4,4.09
LYM97113011,-34.577,19.9445,5.49,30.49,374.41,0.13,0.4,4.09
BMJ97112203,-33.6275,25.008,2.58,42.57,511.52,0.16,0.41,3.06
CSS97113011,-34.61033333,19.95916667,5.49,30.49,374.41,0.13,0.4,4.09
LYM98011801,-33.678,19.05916667,3.84,37.94,516.8,0.22,0.42,3.4
LYM98012202,-34.27433333,18.84133333,10.17,24.48,474.61,0.22,0.42,3.61
LYM98012203,-34.30533333,18.82533333,10.17,24.48,474.61,0.22,0.42,3.61
DJL98020403,-33.73983333,19.0725,0.23,36.51,527.34,0.21,0.47,3.48
DJL98020404,-33.728,19.07533333,0.23,36.51,527.34,0.21,0.47,3.48
DJL98021601,-34.14633333,18.38733333,11.12,25.9,374.41,0.22,0.34,3.64
IVM98022618,-33.53866667,18.50266667,3.84,37.94,516.8,0.22,0.42,3.4
IVM98030106,-34.42633333,20.765,8.98,29.13,237.3,0.02,0.37,4.33
IVM98032103,-33.71933333,21.79516667,0.71,40,390.23,0.05,0.45,3.94
GAC97022604,-33.7185,23.19466667,-0.79,38.52,516.8,0.11,0.48,3.55
VCH98051406,-33.45183333,19.056,3.84,37.94,516.8,0.22,0.42,3.4
LYM98101904,-34.05266667,18.86983333,6.06,33.55,506.25,0.19,0.45,3.49
VCH98122901,-33.5275,19.14616667,0.23,36.51,527.34,0.21,0.47,3.48
VCH98122703,-33.54866667,19.142,0.23,36.51,527.34,0.21,0.47,3.48
IEB98121708,-33.23066667,19.558,-1.39,35.69,564.26,0.2,0.49,3.73
IEB98121710,-33.28733333,19.46133333,0.23,36.51,527.34,0.21,0.47,3.48
FRI98121701,-33.382,19.4935,0.23,36.51,527.34,0.21,0.47,3.48
FRI98121705,-33.25233333,19.58116667,0.23,36.51,527.34,0.21,0.47,3.48
AWA99031101,-33.85683333,22.01416667,4.23,35.73,305.86,0.03,0.41,4.22
VCH99012708,-33.543,19.18016667,0.23,36.51,527.34,0.21,0.47,3.48
DJL99022503,-33.7235,19.15916667,0.23,36.51,527.34,0.21,0.47,3.48
DJL99022505,-33.70133333,19.20433333,0.23,36.51,527.34,0.21,0.47,3.48
DJL99022508,-33.69866667,19.19733333,0.23,36.51,527.34,0.21,0.47,3.48
DJL99022510,-33.71483333,19.19783333,0.23,36.51,527.34,0.21,0.47,3.48
DOA99022301,-34.495,19.90383333,5.49,30.49,374.41,0.13,0.4,4.09
DOA99030204,-34.7,19.76416667,5.49,30.49,374.41,0.13,0.4,4.09
DOA99030205,-34.691,19.76516667,5.49,30.49,374.41,0.13,0.4,4.09
DOA99030304,-34.0315,19.514,1.57,36.73,458.79,0.16,0.45,3.73
VCH99022511,-33.7235,19.1785,0.23,36.51,527.34,0.21,0.47,3.48
VCH99022513,-33.72966667,19.07683333,0.23,36.51,527.34,0.21,0.47,3.48
LYM99022504,-33.72383333,19.16933333,0.23,36.51,527.34,0.21,0.47,3.48
DJL99030403,-33.26933333,19.06583333,0.23,36.51,527.34,0.21,0.47,3.48
VCH99042102,-34.29533333,18.43166667,12.55,20.72,469.34,0,0.49,3.69
VCH99042106,-34.157,18.347,11.12,25.9,374.41,0.22,0.34,3.64
NAK99031601,-34.33416667,18.45616667,10.17,24.48,474.61,0.22,0.42,3.61
CJL98122701,-34.27616667,18.83283333,10.17,24.48,474.61,0.22,0.42,3.61
DOA99031601,-34.36616667,19.1275,6.87,29.51,363.87,0.14,0.41,3.67
NGFY0010107,-34.146,18.343,11.12,25.9,374.41,0.22,0.34,3.64
ASKY0020301,-34.236,18.41216667,11.12,25.9,374.41,0.22,0.34,3.64
PMRY0011201,-34.42933333,19.6435,6.87,29.51,363.87,0.14,0.41,3.67
NGFY0021407,-34.33966667,21.0375,10.11,26.65,200.39,0.02,0.31,4.6
LMWY0021801,-34.10816667,18.40316667,11.12,25.9,374.41,0.22,0.34,3.64
LMWY0022201,-34.11083333,18.41183333,11.12,25.9,374.41,0.22,0.34,3.64
LDVY0020901,-34.15183333,18.435,11.12,25.9,374.41,0.22,0.34,3.64
DOAY1020505,-34.03016667,20.48716667,2.62,36.51,290.04,0.03,0.41,4.58
AGR91120814,-34.37566667,19.139,6.87,29.51,363.87,0.14,0.41,3.67
WIJ92053002,-34.15666667,18.91166667,6.06,33.55,506.25,0.19,0.45,3.49
OGM92122803,-33.04033333,19.05666667,2.38,39.8,500.98,0.19,0.41,3.66
OGM92122804,-33.02466667,19.05166667,2.38,39.8,500.98,0.19,0.41,3.66
ASP93012407,-33.93866667,19.51783333,1.57,36.73,458.79,0.16,0.45,3.73
DOA94020109,-33.84316667,21.85633333,4.23,35.73,305.86,0.03,0.41,4.22
ASP94111513,-33.6135,19.30916667,0.23,36.51,527.34,0.21,0.47,3.48
TOW94111401,-33.44016667,21.54616667,0.3,39.56,374.41,0.05,0.41,4.09
ASP94120331,-34.16583333,19.54433333,1.57,36.73,458.79,0.16,0.45,3.73
SHR94122301,-34.431,19.50433333,6.87,29.51,363.87,0.14,0.41,3.67
SHS95080306,-33.81533333,21.86883333,4.23,35.73,305.86,0.03,0.41,4.22
SHS95083103,-33.7935,21.9275,4.23,35.73,305.86,0.03,0.41,4.22
SHS95101905,-33.80666667,21.93333333,4.23,35.73,305.86,0.03,0.41,4.22
SHS95101906,-33.80583333,21.92833333,4.23,35.73,305.86,0.03,0.41,4.22
DFJ96031703,-33.60333333,25.24666667,2.58,42.57,511.52,0.16,0.41,3.06
NGF96032107,-33.66933333,19.1395,0.23,36.51,527.34,0.21,0.47,3.48
LYM96041705,-33.91533333,19.10166667,1.57,36.73,458.79,0.16,0.45,3.73
SHS96012302,-33.952,22.0285,4.23,35.73,305.86,0.03,0.41,4.22
DJL97011612,-33.81983333,19.11633333,1.57,36.73,458.79,0.16,0.45,3.73
NAH97011002,-33.46566667,23.5075,-0.38,38.85,442.97,0.17,0.41,3.3
AGR96120402,-34.4695,19.8055,5.49,30.49,374.41,0.13,0.4,4.09
SMR97011611,-33.8185,19.11083333,1.57,36.73,458.79,0.16,0.45,3.73
LYM97012601,-34.10766667,18.42683333,11.12,25.9,374.41,0.22,0.34,3.64
SMR96120410,-34.4415,19.56666667,6.87,29.51,363.87,0.14,0.41,3.67
NGF97030114,-34.2585,18.466,10.17,24.48,474.61,0.22,0.42,3.61
CHE97022004,-34.28333333,19.2405,6.87,29.51,363.87,0.14,0.41,3.67
CHE97022008,-34.25266667,19.28466667,6.87,29.51,363.87,0.14,0.41,3.67
NGF97032004,-32.122,19.01066667,2.19,39.13,290.04,0.09,0.37,3.78
RDF97031501,-33.5355,20.56666667,0.23,37.73,300.59,0.03,0.43,4.14
LYM97112603,-33.56183333,18.69683333,3.84,37.94,516.8,0.22,0.42,3.4
LYM97112907,-34.427,19.55716667,6.87,29.51,363.87,0.14,0.41,3.67
LYM97112912,-34.47566667,19.66016667,6.87,29.51,363.87,0.14,0.41,3.67
DOA97111715,-33.33866667,22.33116667,0.52,38.33,406.05,0.07,0.43,3.51
